id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35921065,Stunning Bedroom NYC!! Walking to Central Park!!,268807394,Dean,Manhattan,East Harlem,40.803,-73.93913,Private room,80,3,2,2019-07-07,2,3,242
35920784,Stunning Bedroom in NYC!! Walking to Central Park!,268807394,Dean,Manhattan,East Harlem,40.80321,-73.93781,Private room,80,3,1,2019-07-03,1,3,213
35867923,Room in a lovely loft with waterfront view,258654859,Mailys,Brooklyn,Williamsburg,40.71735,-73.96441,Private room,80,8,1,2019-06-24,1,1,157
35835601,Sunny spacious quiet bedroom with a full bath.,47131399,Ben,Brooklyn,Bedford-Stuyvesant,40.67925,-73.94286,Private room,80,1,1,2019-07-06,1,1,22
35717460,Comfortable Stay near Yankee Stadium,264676469,Diane,Bronx,Highbridge,40.83163,-73.93077,Private room,80,1,1,2019-06-21,1,1,2
35682665,Big sunny room for women only,267912902,Shira,Brooklyn,Borough Park,40.62434,-73.98821,Private room,80,3,1,2019-06-25,1,2,179
35609562,Shared Apartment in a cool neighborhood,53432601,Jill,Manhattan,East Harlem,40.7885,-73.95093,Private room,80,2,2,2019-07-01,2,1,11
35608098,Spacious room with balcony near downtown Manhattan,267886811,Stu,Manhattan,Washington Heights,40.8462,-73.93498,Private room,80,3,1,2019-06-30,1,1,112
35446198,COMFORTABLE PRIVATE ROOM in Williamsburg,8119817,Mila,Brooklyn,Williamsburg,40.71601,-73.9413,Private room,80,1,1,2019-06-30,1,2,23
35425128,Luminous bedroom in Williamsburg,18549793,Charlotte,Brooklyn,Williamsburg,40.70985,-73.94462,Private room,80,2,1,2019-06-25,1,1,10
35341842,"2 Rooms in Brooklyn NY, 1 block from Subway!",63866600,David,Brooklyn,Bay Ridge,40.63066,-74.03136,Private room,80,1,5,2019-07-06,4.69,3,361
35341419,"Cozy Room, kitchen bathroom & Patio Brooklyn NY",63866600,David,Brooklyn,Bay Ridge,40.6297,-74.0302,Private room,80,1,2,2019-07-01,2,3,344
35283631,"1 room available in Manhattan 3, A, B, C, D trains",24047681,Kevin,Manhattan,Harlem,40.82512,-73.93817,Private room,80,1,2,2019-06-23,2,1,356
35265786,Cozy bedroom in Long Island City,265506523,Leila,Queens,Astoria,40.756,-73.91589,Private room,80,2,1,2019-07-01,1,1,87
35261255,Long Island City Luxury Studio for Rent,110001541,Shihui,Queens,Long Island City,40.74833,-73.93682,Entire home/apt,80,3,1,2019-06-08,1,1,0
35066800,Highly nice area beautiful place too visit,264156969,Neal,Queens,Arverne,40.59279,-73.79993,Private room,80,1,1,2019-07-06,1,1,90
35042440,NYC 25 min from Staten IS Ferry Cozy 1br house,218955580,Yuriy,Staten Island,Mariners Harbor,40.6357,-74.15478,Entire home/apt,80,1,4,2019-07-07,4,1,140
35010433,温馨旅店(2),263740985,Yongqiu,Queens,Flushing,40.75291,-73.83135,Private room,80,1,2,2019-06-06,1.76,3,359
34981661,"Your Home In The Heart Of Bedstuy, Brooklyn!",263566379,Lawrence,Brooklyn,Bedford-Stuyvesant,40.68096,-73.92512,Entire home/apt,80,1,6,2019-07-06,6,1,12
34980912,Cosy room in the heart of Bushwick!,10787323,Natalie,Brooklyn,Bushwick,40.70113,-73.92175,Private room,80,3,3,2019-06-08,2.14,1,0
34964114,Cute Nest in the Heart of Bushwick artist hood,54618020,Sophie,Brooklyn,Bushwick,40.70267,-73.92271,Private room,80,2,1,2019-05-27,0.7,1,62
34948476,Stylish and Modern basement near LaGuardia Airport,194673800,Jonathan,Queens,East Elmhurst,40.7655,-73.88217,Entire home/apt,80,1,8,2019-07-02,5.45,1,49
34946538,clean + cute room in williamsburg,14818218,Ashley,Brooklyn,Williamsburg,40.70877,-73.95064,Private room,80,2,3,2019-07-01,3,1,84
34805487,Hostal Home - Welcome Home,261854722,Jasmina,Queens,Jamaica,40.70091,-73.81359,Private room,80,1,5,2019-06-23,3,1,54
34791952,Master Suite in Brooklyn Art Cove,60434059,Samantha,Brooklyn,Bushwick,40.69056,-73.91185,Private room,80,1,1,2019-05-27,0.68,2,74
34753453,Extra room 420friendly & breakfast,218116366,Yankee,Bronx,East Morrisania,40.82831,-73.88746,Private room,80,1,3,2019-07-01,3,2,89
34751491,Cozy private room,262079510,Karmelle,Brooklyn,Bedford-Stuyvesant,40.68939,-73.92564,Private room,80,2,5,2019-06-20,2.88,1,83
34749431,Brooklyn Art Cove,60434059,Samantha,Brooklyn,Bushwick,40.69055,-73.91035,Private room,80,1,1,2019-06-02,0.79,2,314
34705719,Huge Bedroom w/bathroom next to Columbia U!,25182524,Paola,Manhattan,Harlem,40.80641,-73.95518,Private room,80,1,1,2019-06-01,0.79,2,194
34683256,Sunny bedroom in Chinatown !,33758870,Janko,Manhattan,Two Bridges,40.71098,-73.99426,Private room,80,1,9,2019-07-08,5.51,1,42
34337953,MASTER ROOM # 1 near To JFK & LaGuardia airport,258589420,Diego,Queens,Richmond Hill,40.68929,-73.83221,Private room,80,1,11,2019-07-07,5,7,179
34000977,Ocean-themed Studio Minutes from the Beach!,8756834,Kristi,Brooklyn,Midwood,40.62635,-73.9725,Entire home/apt,80,2,1,2019-05-08,0.48,1,33
33963079,"Near Brooklyn Museum,  Barclays, Transit, & Banks",127831150,Carena,Brooklyn,Crown Heights,40.67633,-73.94403,Entire home/apt,80,5,9,2019-07-01,3.8,2,225
33766179,"Large living room, near transit, gym, super clean",236430571,Marguerite,Brooklyn,Flatlands,40.6316,-73.94559,Entire home/apt,80,1,2,2019-06-02,1.02,1,132
33741107,Fresh,216274333,Victoria,Queens,Fresh Meadows,40.72894,-73.78003,Private room,80,1,2,2019-05-25,1.22,1,0
33529491,Private bedroom in the heart of east village,95892016,Leonora,Manhattan,East Village,40.72705,-73.9846,Private room,80,1,1,2019-04-04,0.31,5,15
33528101,Sunlit Bedroom with Private Terrace - Williamsburg,19643468,Kelvin,Brooklyn,Williamsburg,40.70652,-73.94541,Private room,80,1,2,2019-05-19,0.65,1,0
33488188,Private Room in Light-Filled Loft,2093557,Sarah,Brooklyn,Bushwick,40.70149,-73.92752,Private room,80,1,4,2019-06-07,1.79,2,22
33485823,Room in te heart of manhattan - prime location!,95892016,Leonora,Manhattan,East Village,40.72713,-73.98402,Private room,80,1,4,2019-06-15,1.26,5,318
33472083,Private bedroom on historic street in Manhattan,44969970,Jaye,Manhattan,Chinatown,40.71404,-73.99085,Private room,80,1,2,2019-06-22,1.3,1,172
33418580,Lavish Private Room with own Bathroom/Williamsburg,251296793,Alex,Brooklyn,Bushwick,40.70103,-73.93979,Private room,80,30,1,2019-05-05,0.46,4,364
33367026,Artist apartment in the heart of Brooklyn!,27445710,Nikolay,Brooklyn,Flatbush,40.64582,-73.96479,Entire home/apt,80,1,1,2019-03-29,0.29,1,0
33347084,Studio in Brooklyn,75760509,Mohamed,Brooklyn,Gravesend,40.60245,-73.9814,Entire home/apt,80,2,3,2019-05-28,1.03,1,16
33161019,"Treat yourself to Complete, Private Tranquility",249676515,Karen,Queens,Rosedale,40.65233,-73.72656,Entire home/apt,80,2,1,2019-06-15,1,1,176
33134698,Furnished Upper West Side near Central Park,50741398,Jessica,Manhattan,Upper West Side,40.80071,-73.96616,Private room,80,1,14,2019-05-16,3.89,4,0
33063156,LOVE this Bed-Stuy Open Concept @SpotlessRock,248818787,J. Westley,Brooklyn,Bedford-Stuyvesant,40.68704,-73.9304,Private room,80,2,3,2019-06-25,3,1,83
33061453,Luxury NYC Rental/Affordable /Roosevelt Island 2,248421148,Justin,Manhattan,Roosevelt Island,40.76038,-73.95085,Private room,80,6,3,2019-05-27,1.25,2,260
33039061,"✨Unique space, private bath, close to subway!",18869247,Jillian,Queens,Ridgewood,40.70103,-73.91018,Private room,80,2,9,2019-07-02,3.1,1,53
33007551,Luxury NYC Rental / Affordable / Roosevelt Island,248421148,Justin,Manhattan,Roosevelt Island,40.76092,-73.95154,Private room,80,6,1,2019-05-31,0.77,2,312
32990282,Private room in Astoria... 20 min to the city.,30698503,Sherry,Queens,Ditmars Steinway,40.77253,-73.91476,Private room,80,7,3,2019-06-21,1.55,1,352
32894678,Brooklyn Awesomely Huge and Hip Apartment,9864136,Anthony,Brooklyn,Bushwick,40.68624,-73.9144,Entire home/apt,80,30,2,2019-05-31,0.5,26,317
32871846,The Artist,18170444,Sebastian,Brooklyn,Carroll Gardens,40.68133,-73.99944,Private room,80,2,20,2019-06-23,5.5,2,154
32813862,"Artsy, quiet haven in the Bronx’s little Ireland",8589557,John,Bronx,Woodlawn,40.89981,-73.86684,Private room,80,2,7,2019-06-03,1.84,1,70
32788167,Private room in Upper East Side #14,1786901,Shai,Manhattan,Upper East Side,40.78365,-73.94723,Private room,80,3,8,2019-05-16,2.4,9,50
32748646,曼岛中城 切尔西区CHESEA  21街 闹市中静怡如家的空间,230745945,Hong,Manhattan,Chelsea,40.74278,-73.99765,Private room,80,1,3,2019-06-15,2.5,1,0
32737169,Perfect UWS Furn. Rooms By Central Park & Transit,50741398,Jessica,Manhattan,Upper West Side,40.80102,-73.96528,Private room,80,1,10,2019-05-16,2.38,4,0
32726051,Cozy bedroom in South Harlem’s restaurant row,4113106,Frederic,Manhattan,Harlem,40.80252,-73.9547,Private room,80,1,17,2019-06-13,4.21,2,177
32702033,The Refinery,18170444,Sebastian,Brooklyn,Carroll Gardens,40.68299,-73.99928,Private room,80,2,13,2019-05-29,3.42,2,160
32634220,U W S Sunny Queen size bedroom near Columbia UNI*,200261161,Davis,Manhattan,Upper West Side,40.79877,-73.96313,Private room,80,1,16,2019-05-30,3.64,3,0
32611321,Amazing apartment close to midtown with skylight,27287203,Ben,Manhattan,Upper West Side,40.79887,-73.96343,Private room,80,1,42,2019-07-07,13.13,1,16
32584290,spacious bedroom queen bed on upper east side,131298733,Jen,Manhattan,Upper East Side,40.78417,-73.94902,Private room,80,2,1,2019-03-31,0.3,1,0
32409168,15 minutes to Times Square!!!  Red Lux bedroom,243367528,Lucca & Paula,Queens,Astoria,40.76575,-73.91366,Private room,80,1,21,2019-06-09,4.53,7,313
32404550,Spacious standalone room in the heart of Astoria,212776359,Larissa,Queens,Astoria,40.75836,-73.9175,Private room,80,2,14,2019-07-05,3.26,1,51
32343903,East Williamsburg Quiet Getaway or Workspace,241870258,Reesey,Brooklyn,Williamsburg,40.71536,-73.93662,Private room,80,1,10,2019-05-07,2.11,2,0
32291088,"Bright Den In Modern, New Condo, Sleeps 2",171364485,Leila,Brooklyn,Gowanus,40.68194,-73.98033,Private room,80,3,9,2019-06-15,2.23,1,89
32187475,"Prime loc. Spacious, bright, clean, cozy room",7627510,Eduardo,Queens,Jackson Heights,40.75318,-73.88404,Private room,80,2,5,2019-06-27,1.06,1,157
32185689,Sunny private room in the heart of trendy Bushwick,33992697,Dor,Brooklyn,Bushwick,40.70458,-73.92888,Private room,80,2,3,2019-06-20,0.63,1,14
32180213,Beautiful private room!,198730633,Ruth,Manhattan,Harlem,40.81105,-73.95241,Private room,80,1,3,2019-03-17,0.71,2,0
32085454,"Perfectly located, bright, clean and spacious",18193304,Tiarnan,Brooklyn,Williamsburg,40.71268,-73.9472,Private room,80,1,10,2019-07-05,3.03,1,102
32040058,SPACIOUS PLACE in BedStuy,7352103,Dave,Brooklyn,Bedford-Stuyvesant,40.69159,-73.95765,Entire home/apt,80,5,2,2019-06-03,0.42,1,0
32036850,Charming lower east side room,165863135,Amanda,Manhattan,Lower East Side,40.72026,-73.98787,Private room,80,20,2,2019-04-19,0.48,1,3
32022699,Punjabi House 2,225025900,Jas,Queens,Ditmars Steinway,40.77783,-73.90662,Private room,80,1,5,2019-06-23,1.29,2,358
32018080,Master room   套房,240055586,George,Queens,Fresh Meadows,40.7386,-73.79248,Private room,80,1,38,2019-06-26,7.6,5,29
32014745,comfortable cozy,229110237,Guy,Brooklyn,East New York,40.66287,-73.88553,Private room,80,2,3,2019-06-23,1.14,1,363
31928508,Modern Private room in Hell's kitchen- times Squar,239383641,Jc,Manhattan,Hell's Kitchen,40.76474,-73.98924,Private room,80,1,30,2019-06-29,5.73,1,183
31836703,Amazing and spacius room in Bed-Stuy Brooklyn,6030450,Joana,Brooklyn,Bedford-Stuyvesant,40.68442,-73.92441,Private room,80,3,6,2019-07-01,1.41,1,179
31773898,PRIME SOHO: Lovely Room With Closet on Prince St,236445157,Anna,Manhattan,SoHo,40.7276,-74.00275,Private room,80,180,1,2019-03-11,0.25,3,342
31764572,Modern living in semi-industrial setting,78326799,Patrick,Brooklyn,Gowanus,40.68289,-73.9878,Private room,80,1,2,2019-04-07,0.63,1,0
31731555,Spacious Bedroom with King Bed in Light-Filled Apt,2278050,Jill Laurie,Manhattan,Upper West Side,40.80272,-73.96916,Private room,80,5,3,2019-04-30,0.65,1,188
31729652,Sunny Studio located in the heart of Harlem,91390716,Kathiana Joy,Manhattan,Harlem,40.81207,-73.94335,Entire home/apt,80,2,3,2019-02-25,0.63,1,0
31719001,Nice place for three people.,3767367,Regina,Manhattan,Upper West Side,40.79397,-73.972,Private room,80,3,7,2019-07-02,2.47,3,334
31641160,Marsha Inn,155668897,Nicola,Queens,Jamaica,40.66678,-73.78361,Private room,80,14,6,2019-03-17,1.05,2,365
31605060,"BIG ROOM on Prince Street, PRIME SOHO LOCATION",236445157,Anna,Manhattan,Greenwich Village,40.72939,-74.00064,Private room,80,180,1,2019-05-15,0.55,3,219
31602882,Extra Large Furnished Room,236914360,Jackie,Brooklyn,Crown Heights,40.67427,-73.94826,Private room,80,1,1,2019-03-31,0.3,1,89
31590566,PRIME SOHO: Perfect Room on Prince Street,236445157,Anna,Manhattan,Greenwich Village,40.7315,-73.99961,Private room,80,180,5,2019-05-10,0.9,3,331
31589769,Beautiful Duplex Apartment for Rent,214623686,Earlene,Brooklyn,Bedford-Stuyvesant,40.68521,-73.95184,Entire home/apt,80,2,19,2019-07-07,4.67,1,81
31561805,Pam's cozy 2 bedroom in Brooklyn,236565167,Pamilitta,Brooklyn,East Flatbush,40.6386,-73.93654,Private room,80,1,10,2019-05-26,1.95,1,4
31494679,Brighton Luxury,149221924,Viktor,Brooklyn,Brighton Beach,40.57504,-73.96673,Entire home/apt,80,1,1,2019-01-17,0.17,1,0
31494165,Sunny Cosy Private Room Hell's Kitchen & Broadway,33464426,Natasha,Manhattan,Hell's Kitchen,40.76453,-73.98527,Private room,80,3,8,2019-05-29,1.4,1,0
31490447,Minimal Studio in North Greenpoint - Affordable!,11612872,Robert,Brooklyn,Greenpoint,40.73757,-73.95509,Entire home/apt,80,2,22,2019-06-08,3.84,3,5
31448783,Sleek 1 Bedroom Brownstone Apartment in Brooklyn,5945241,Tomi,Brooklyn,Bedford-Stuyvesant,40.6789,-73.91014,Entire home/apt,80,2,8,2019-07-07,2.12,1,0
31428772,Private Studio 25 Minutes from Midtown,42761,Jessica,Bronx,Claremont Village,40.84487,-73.90811,Private room,80,2,1,2019-01-20,0.18,1,156
31411380,Bright Sunny Manhattan Room in Shared apartment,34399492,Charles,Manhattan,Harlem,40.8166,-73.9407,Private room,80,3,13,2019-06-23,3.45,1,6
31410637,Charming Harlem Apartment,70184008,Evan,Manhattan,Harlem,40.82964,-73.94271,Entire home/apt,80,2,2,2019-02-02,0.37,1,189
31389120,"New, Clean, and Spacious 3 Bedroom Apartment",234869359,Alan,Brooklyn,Bushwick,40.68815,-73.91289,Entire home/apt,80,2,21,2019-06-24,3.71,1,154
31317744,SERETSE'S  INN,234423593,Donna,Bronx,Melrose,40.82433,-73.91619,Entire home/apt,80,5,12,2019-07-06,2.26,1,91
31308773,Light & Airy Williamsburg Retreat,234338317,Anna,Brooklyn,Williamsburg,40.71105,-73.94563,Private room,80,1,1,2019-06-23,1,1,86
31292656,Brand New and Modern Room in Brooklyn,22552061,Nikol,Brooklyn,Bushwick,40.6942,-73.92598,Private room,80,1,1,2019-02-17,0.21,1,168
31269703,Heart of Jamaica Queens,81146418,Monique,Queens,Jamaica,40.68684,-73.79921,Entire home/apt,80,2,13,2019-06-15,2.36,1,87
31268431,Prime Location Private Room in Queens,233755743,Jany,Queens,Elmhurst,40.73504,-73.87407,Private room,80,2,8,2019-06-03,1.54,2,125
31193461,New York Private Room with a View,1276028,Marcia,Manhattan,Harlem,40.82765,-73.95012,Private room,80,3,6,2019-06-27,1.89,2,70
31140017,Historic District Brownstone 35 min from Midtown,65747874,Eric,Brooklyn,Crown Heights,40.67317,-73.94104,Private room,80,2,14,2019-07-04,2.68,2,78
31106126,Entire Luxurious private Studio Near LGA Airport,155691570,Mili,Queens,East Elmhurst,40.75812,-73.87195,Entire home/apt,80,1,36,2019-06-17,5.71,5,150
31085679,Master bedroom in Bedstuy,231150375,Olabimpe,Brooklyn,Bedford-Stuyvesant,40.69079,-73.93115,Private room,80,3,11,2019-06-25,1.95,4,160
31075624,Room + movie theater/gym/roof - 1 block to subway!,3722715,Laura,Brooklyn,Bedford-Stuyvesant,40.69162,-73.95435,Private room,80,2,9,2019-07-01,1.48,2,0
31074425,Calm Environment,232152341,Decidel,Queens,St. Albans,40.69278,-73.76192,Entire home/apt,80,2,11,2019-06-13,2.31,1,313
30965544,Spacious sun-filled bedroom near Botanical Garden,23828476,Rosario,Bronx,Allerton,40.86437,-73.86047,Private room,80,3,4,2019-05-12,0.6,1,155
30964729,"Shared apt by Theater District, Broadway",231216524,Chase,Manhattan,Hell's Kitchen,40.76546,-73.98712,Shared room,80,1,24,2019-06-19,3.58,5,46
30964040,"Beautiful shared place by Times Square, Midtown.",231216524,Chase,Manhattan,Hell's Kitchen,40.76333,-73.98806,Shared room,80,1,39,2019-06-24,5.82,5,22
30963889,Shared renovated cozy room in heart of the city.,231216524,Chase,Manhattan,Hell's Kitchen,40.76481,-73.98724,Shared room,80,1,19,2019-06-24,2.82,5,52
30942018,Overnight Bed by Central Park New York City,231216524,Chase,Manhattan,Hell's Kitchen,40.7656,-73.98822,Shared room,80,1,18,2019-06-12,2.67,5,48
30938769,Bright 1 Bedroom / Columbia & Morningside Heights,88774551,Megan,Manhattan,Morningside Heights,40.81325,-73.96122,Entire home/apt,80,3,1,2018-12-20,0.15,1,0
30938629,"Penthouse Apartment in Williamsburg, Brooklyn",70143818,Alessandro,Brooklyn,Williamsburg,40.7194,-73.96374,Private room,80,3,4,2019-06-13,0.63,1,280
30915138,Private Bedroom in Upper East Side-Central Park,226764496,A. Nicholas,Manhattan,Upper East Side,40.76574,-73.9583,Private room,80,1,5,2019-06-03,0.74,4,2
30913224,"Cozy and Sunny Room Williamsburg, Luxury Building",33771081,Rémy,Brooklyn,Williamsburg,40.70959,-73.94652,Private room,80,3,2,2019-05-08,0.31,1,0
30888271,Cozy Cypress Suite Convenient To Train & JFK ×,230801598,JuVita,Brooklyn,Cypress Hills,40.68426,-73.87461,Private room,80,1,10,2019-06-19,1.51,1,32
30885792,Sunny Bedroom in Chelsea Beauty!,130476089,Lennon,Manhattan,Chelsea,40.74293,-73.99922,Private room,80,1,2,2019-03-11,0.48,2,0
30856584,"Double Room in Upper East Side, near Central Park",226764496,A. Nicholas,Manhattan,Upper East Side,40.76499,-73.95831,Private room,80,1,29,2019-07-04,4.26,4,18
30855529,Double Room in Upper East Side Apt - Central Park,226764496,A. Nicholas,Manhattan,Upper East Side,40.76588,-73.95834,Private room,80,1,32,2019-06-16,5.33,4,27
30793116,"Peaceful, spacious and musical!",22863358,Marisa,Manhattan,Washington Heights,40.84245,-73.93886,Private room,80,2,1,2019-05-28,0.71,1,29
30769456,Quarto privado em Astória.,230230484,Clara,Queens,Astoria,40.76501,-73.92502,Private room,80,3,3,2019-06-02,0.48,2,365
30733576,king size bed in hip LES -subway outside,19052001,Madison,Manhattan,Lower East Side,40.7124,-73.99054,Private room,80,2,3,2019-03-02,0.6,1,0
30710325,Huge Room in Trendy East Williamsburg,49800768,Grant,Brooklyn,Williamsburg,40.70509,-73.92988,Private room,80,7,1,2019-01-01,0.16,1,219
30688621,A Little Sanctuary,16358757,Nelmir,Brooklyn,Crown Heights,40.67685,-73.94405,Entire home/apt,80,5,5,2019-06-24,0.81,1,8
30595234,Single Bedroom-Upper East Side-Central Park,180212824,Samet,Manhattan,Upper East Side,40.76718,-73.95715,Private room,80,1,3,2018-12-21,0.42,5,0
30594172,Flushing downtown large single room,228879817,Vicky,Queens,Flushing,40.74444,-73.83281,Private room,80,1,15,2019-06-24,2.28,6,137
30593915,Flushing downtown luxury suite,228879817,Vicky,Queens,Flushing,40.74548,-73.8341,Private room,80,1,10,2019-07-07,1.59,6,163
30590895,Flushing downtown luxury suite,228879817,Vicky,Queens,Flushing,40.7439,-73.83261,Private room,80,1,14,2019-07-05,1.97,6,138
30584721,Gorgeous GOOD VIBES One Bedroom in Greenpoint,5221013,Mario,Brooklyn,Greenpoint,40.7205,-73.94717,Entire home/apt,80,3,2,2019-05-25,0.47,1,3
30537134,Flushing downtown  luxury suite,228879817,Vicky,Queens,Flushing,40.74449,-73.83476,Private room,80,1,10,2019-06-24,1.41,6,169
30536585,"Bright, spacious en-suite room in co-living house",1418015,Reuben,Brooklyn,Crown Heights,40.67441,-73.95235,Private room,80,2,10,2019-07-01,1.57,4,2
30373102,Big cozy room in Washington Heights,24762196,Manuel,Manhattan,Washington Heights,40.8471,-73.93996,Private room,80,3,3,2019-01-03,0.42,1,0
30319831,Private bedroom in a loft apartment (Williamsburg),115051556,Jean Pierre,Brooklyn,Williamsburg,40.71217,-73.94396,Private room,80,1,33,2019-07-05,4.97,1,151
30295374,"SUNNY, Cozy Private Room in Bushwick!",53215338,Catherine,Brooklyn,Bushwick,40.6985,-73.93578,Private room,80,1,1,2019-01-01,0.16,1,0
30288537,The most expensive neighborhood.,52424735,Eric,Manhattan,West Village,40.73807,-74.00468,Private room,80,4,10,2019-06-30,1.43,1,26
30257236,Crown Heights Wellness Gem,3642820,Jesal,Brooklyn,Crown Heights,40.67672,-73.95839,Private room,80,2,11,2019-07-02,2.5,1,28
30203891,"Classic, yet Unconventional Tribeca NYC Extra Room",221595358,Karen,Manhattan,Tribeca,40.71941,-74.00856,Private room,80,1,38,2019-06-28,5.04,2,329
30132666,Sunny Room in Astoria,42870202,Greg,Queens,Astoria,40.75978,-73.91748,Private room,80,7,1,2018-12-17,0.15,1,8
30129482,Brooklyn Apartment,9962746,Tania,Brooklyn,Fort Greene,40.688,-73.97185,Entire home/apt,80,3,2,2019-05-12,0.32,1,107
